title,year,metascore,runtime_min,director,stars,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_History,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_News,GENRE_Romance,GENRE_Sci-Fi,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western,MPAA_NC-17,MPAA_NR,MPAA_PG,MPAA_PG-13,MPAA_R,awarded_director,awarded_stars
Ghosts of Mars,2001,35.0,98.0,John Carpenter,"Jason Statham, Pam Grier, Natasha Henstridge, Ice Cube",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Cupid's Mistake,2001,18.0,70.0,Young Man Kang,"Everardo Gil, Ken Yasuda, Toya Cho, Susan Petry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jay and Silent Bob Strike Back,2001,51.0,104.0,Kevin Smith,"Jeff Anderson, Ben Affleck, Jason Mewes, Kevin Smith",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Love the Hard Way,2001,42.0,104.0,Peter Sehr,"August Diehl, Jon Seda, Adrien Brody, Charlotte Ayanna",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Session 9,2001,58.0,97.0,Brad Anderson,"Stephen Gevedon, David Caruso, Paul Guilfoyle, Josh Lucas",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jackpot,2001,49.0,97.0,Michael Polish,"Patrick Bauchau, Daryl Hannah, Garrett Morris, Jon Gries",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jason X,2001,25.0,91.0,James Isaac,"Lexa Doig, Kane Hodder, Jeff Geddis, David Cronenberg",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Made,2001,62.0,95.0,Jon Favreau,"Joe Goossen, Vince Vaughn, Famke Janssen, Jon Favreau",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Circuit,2001,36.0,130.0,Dirk Shafer,"Jonathan Wade-Drahos, Andre Khabbazi, Kiersten Warren, Brian Lane Green",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Final Fantasy: The Spirits Within,2001,49.0,106.0,Hironobu Sakaguchi,"Ving Rhames, Ming-Na Wen, Steve Buscemi, Alec Baldwin",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Elvira's Haunted Hills,2001,48.0,90.0,Sam Irvin,"Mary Scheer, Cassandra Peterson, ""Richard OBrien"", Scott Atkinson",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Way Off Broadway,2001,44.0,87.0,Dan Kay,"Michael Parducci, Morena Baccarin, Brad Beyer, Jordan Gelber",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
An American Rhapsody,2001,51.0,106.0,Éva Gárdos,"Nastassja Kinski, Scarlett Johansson, Tony Goldwyn, Raffaella Bánsági",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ghost World,2001,88.0,111.0,Terry Zwigoff,"Scarlett Johansson, Steve Buscemi, Thora Birch, Brad Renfro",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rennie's Landing,2001,33.0,103.0,Marc Fusco,"Ethan Embry, Scott Foley, Charlotte Ayanna, Peter Facinelli",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bully,2001,45.0,108.0,Larry Clark,"Brad Renfro, Bijou Phillips, Rachel Miner, Nick Stahl",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Y Tu Mamá También,2001,88.0,106.0,Alfonso Cuarón,"Daniel Giménez Cacho, Gael García Bernal, Maribel Verdú, Ana López Mercado",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bride of the Wind,2001,35.0,99.0,Bruce Beresford,"Jonathan Pryce, Simon Verhoeven, Vincent Perez, Sarah Wynter",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gypsy 83,2001,47.0,94.0,Todd Stephens,"Kett Turton, John Doe, Karen Black, Sara Rue",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
No Such Thing,2001,36.0,102.0,Hal Hartley,"Julie Anderson, Margrét Ákadóttir, Sarah Polley, Robert John Burke",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O,2001,53.0,95.0,Tim Blake Nelson,"Mekhi Phifer, Martin Sheen, Josh Hartnett, Julia Stiles",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Human Nature,2001,56.0,96.0,Michel Gondry,"Rhys Ifans, Ken Magee, Tim Robbins, Patricia Arquette",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mulholland Drive,2001,85.0,147.0,David Lynch,"Jeanne Bates, Justin Theroux, Laura Harring, Naomi Watts",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Anniversary Party,2001,56.0,115.0,Alan Cumming,"Kevin Kline, Jennifer Jason Leigh, Alan Cumming, Phoebe Cates",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Rain,2001,71.0,92.0,Christine Jeffs,"Alistair Browning, Alicia Fulford-Wierzbicki, Marton Csokas, Sarah Peirse",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Big Bad Love,2001,49.0,111.0,Arliss Howard,"Paul Le Mat, Debra Winger, Rosanna Arquette, Arliss Howard",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Harvard Man,2001,49.0,99.0,James Toback,"Sarah Michelle Gellar, Adrian Grenier, Eric Stoltz, Joey Lauren Adams",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
'R Xmas,2001,55.0,85.0,Abel Ferrara,"Drea de Matteo, Lillo Brancato, Lisa Valens, Ice-T",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Gaudi Afternoon,2001,44.0,97.0,Susan Seidelman,"Juliette Lewis, Lili Taylor, Marcia Gay Harden, Judy Davis",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AmnesiA,2001,57.0,90.0,Martin Koolhoven,"Sacha Bulthuis, Theo Maassen, Carice van Houten, Fedja van Huêt",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Friends and Family,2001,36.0,87.0,Kristen Coury,"Rebecca Creskoff, Greg Lauren, Chris Gartin, Edward Hibbert",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Texas Rangers,2001,29.0,90.0,Steve Miner,"Dylan McDermott, James Van Der Beek, Rachael Leigh Cook, Ashton Kutcher",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Holy Land,2001,58.0,102.0,Eitan Gorlin,"Albert Iluz, Saul Stein, Tchelet Semel, Oren Rehany",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Revolution #9,2001,63.0,90.0,Tim McCann,"Spalding Gray, Michael Risley, Adrienne Shelly, Callie Thorne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
America So Beautiful,2001,36.0,91.0,Babak Shokrian,"Mansour, Atossa Leoni, Belinda Waymouth, Shohreh Aghdashloo",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kaaterskill Falls,2001,51.0,86.0,Josh Apter,"Hilary Howard, Mitchell Riggs, Anthony Leslie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Ever Since the World Ended,2001,64.0,78.0,Calum Grant,"Aubrey Ankrum, Dan Plumlee, Linda Noveroske, James Curry",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Kissing Jessica Stein,2001,72.0,97.0,Charles Herman-Wurmfeld,"Jennifer Westfeldt, Heather Juergensen, Esther Wurmfeld, Tovah Feldshuh",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Kwik Stop,2001,62.0,110.0,Michael Gilio,"Lara Phillips, Michael Gilio, Rich Komenich, Karin Anglin",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hidden Wars of Desert Storm,2001,47.0,64.0,Audrey Brohy,"Norman Schwarzkopf, John Hurt, Scott Ritter, Ramsey Clark",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sidewalks of New York,2001,49.0,108.0,Edward Burns,"Edward Burns, Michael Leydon Campbell, Heather Graham, Penny Balfour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Center of the World,2001,44.0,88.0,Wayne Wang,"Peter Sarsgaard, Molly Parker, Balthazar Getty, Shane Edelman",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
One Night at McCool's,2001,46.0,93.0,Harald Zwart,"Liv Tyler, Matt Dillon, Michael Douglas, Mary Jo Smith",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mau Mau Sex Sex,2001,53.0,58.0,Ted Bonnitt,"Dan Sonney, Mike Vraney, David F. Friedman, Frank Henenlotter",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Just Visiting,2001,38.0,88.0,Jean-Marie Poiré,"Jean Reno, Christian Clavier, Matt Ross, Christina Applegate",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Revolution OS,2001,46.0,85.0,J.T.S. Moore,"Linus Torvalds, Bruce Perens, Richard M. Stallman, Eric Raymond",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brigham City,2001,62.0,119.0,Richard Dutcher,"Wilford Brimley, Richard Dutcher, Carrie Morgan, Matthew A. Brown",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
American Desi,2001,50.0,100.0,Piyush Dinker Pandya,"Deep Katdare, Ronobir Lahiri, Purva Bedi, Rizwan Manji",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Venus and Mars,2001,31.0,94.0,Harry Mastrogeorge,"Lynn Redgrave, Daniela Amavia, Ryan Hurst, Fay Masterson",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Never Again,2001,30.0,98.0,Eric Schaeffer,"Jill Clayburgh, Jeffrey Tambor, Caroline Aaron, Bill Duke",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Get Over It,2001,52.0,87.0,Tommy O'Haver,"Kirsten Dunst, Melissa Sagemiller, Sisqó, Ben Foster",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Amy's Orgasm,2001,36.0,87.0,Julie Davis,"Julie Davis, Caroline Aaron, Mitchell Whitfield, Nick Chinlund",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Kill Me Later,2001,34.0,89.0,Dana Lustig,"""ONeal Compton"", Max Beesley, Selma Blair, Lochlyn Munro",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Trumpet of the Swan,2001,27.0,75.0,Terry L. Noss,"Reese Witherspoon, Seth Green, Jason Alexander, Mary Steenburgen",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lansdown,2001,34.0,80.0,Tom Zuber,"D.W. Warren, Jennifer Carlson, Paul Shields, Chris Baran",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
The Brothers,2001,50.0,106.0,Gary Hardwick,"Bill Bellamy, Shemar Moore, D.L. Hughley, Morris Chestnut",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Fluffer,2001,53.0,95.0,Richard Glatzer,"Michael Cunio, Scott Gurney, Taylor Negron, Roxanne Day",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Blow Dry,2001,38.0,94.0,Paddy Breathnach,"Natasha Richardson, Alan Rickman, Rachel Griffiths, Rachael Leigh Cook",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Château,2001,54.0,91.0,Jesse Peretz,"Benjamin Tessier, Romany Malco, Paul Rudd, Sylvie Testud",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Manic,2001,60.0,100.0,Jordan Melamed,"Zooey Deschanel, Michael Bacall, Joseph Gordon-Levitt, Don Cheadle",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tape,2001,71.0,86.0,Richard Linklater,"Robert Sean Leonard, Uma Thurman, Ethan Hawke",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The Flip Side,2001,31.0,80.0,Rod Pulido,"Verwin Gatpandan, Dave Brown, Manong Peping Baclig, José Sáenz",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Home Movie,2001,67.0,66.0,Chris Smith,"Ben Skora, Ed Peden, Linda Beech, Diana Peden",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mutant Aliens,2001,39.0,81.0,Bill Plympton,"Matthew Brown, Dan McComas, Francine Lobis, George Casden",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Sugar & Spice,2001,48.0,81.0,Francine McDougall,"Marla Sokoloff, Melissa George, Mena Suvari, Marley Shelton",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wendigo,2001,63.0,91.0,Larry Fessenden,"John Speredakos, Jake Weber, Patricia Clarkson, Erik Per Sullivan",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Waking Life,2001,82.0,99.0,Richard Linklater,"Lorelei Linklater, Trevor Jack Brooks, Wiley Wiggins, Ethan Hawke",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Madison,2001,43.0,99.0,William Bindley,"Jim Caviezel, Mary McCormack, Jake Lloyd, Bruce Dern",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Virgil Bliss,2001,58.0,93.0,Joe Maggio,"Anthony Gorman, Kirsten Russell, Greg Amici, Clint Jordan",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Scotland, Pa.",2001,49.0,104.0,Billy Morrissette,"James Le Gros, Maura Tierney, Christopher Walken, Kevin Corrigan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Margarita Happy Hour,2001,66.0,98.0,Ilya Chaiken,"Eleanor Hutchins, Holly Ramos, Larry Fessenden, Barbara Sicuranza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Enigma,2001,64.0,119.0,Michael Apted,"Kate Winslet, Saffron Burrows, Jeremy Northam, Dougray Scott",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Deep End,2001,78.0,101.0,Scott McGehee,"Goran Visnjic, Peter Donat, Tilda Swinton, Jonathan Tucker",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lost and Delirious,2001,53.0,103.0,Léa Pool,"Jessica Paré, Mischa Barton, Piper Perabo, Jackie Burroughs",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The American Astronaut,2001,51.0,91.0,Cory McAbee,"Gregory Russell Cook, Annie Golden, Rocco Sisto, Cory McAbee",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
L.I.E.,2001,73.0,97.0,Michael Cuesta,"Paul Dano, Billy Kay, Brian Cox, Bruce Altman",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn Babylon,2001,26.0,89.0,Marc Levin,"Karen Starc, Tariq Trotter, David Vadim, Bonz Malone",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Chain Camera,2001,68.0,90.0,Kirby Dick,"Silva Arzunyan, Ethan Adagio, Leo Diaz, Stephanie De La Garza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Super Troopers,2001,48.0,100.0,Jay Chandrasekhar,"André Vippolis, Jay Chandrasekhar, Kevin Heffernan, Joey Kern",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
In the Bedroom,2001,86.0,131.0,Todd Field,"Tom Wilkinson, Nick Stahl, Marisa Tomei, Sissy Spacek",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
The Believer,2001,75.0,98.0,Henry Bean,"Ryan Gosling, Garret Dillahunt, Summer Phoenix, Peter Meadows",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My First Mister,2001,48.0,109.0,Christine Lahti,"Albert Brooks, Rutanya Alda, Leelee Sobieski, Natasha Braisewell",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Invisible Circus,2001,40.0,93.0,Adam Brooks,"Cameron Diaz, Christopher Eccleston, Blythe Danner, Jordana Brewster",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Body,2001,21.0,109.0,Jonas McCord,"Derek Jacobi, Olivia Williams, John Shrapnel, Antonio Banderas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The Gift,2000,62.0,111.0,Sam Raimi,"Keanu Reeves, Katie Holmes, Giovanni Ribisi, Cate Blanchett",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Thirteen Days,2000,67.0,145.0,Roger Donaldson,"Bruce Greenwood, Kevin Costner, Drake Cook, Shawn Driscoll",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Dungeons & Dragons,2000,14.0,107.0,Courtney Solomon,"Justin Whalin, Bruce Payne, Zoe McLellan, Jeremy Irons",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Traffic,2000,86.0,147.0,Steven Soderbergh,"Michael Douglas, Benicio Del Toro, Catherine Zeta-Jones, Jacob Vargas",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
A Good Baby,2000,74.0,87.0,Katherine Dieckmann,"Henry Thomas, Cara Seymour, David Strathairn, Danny Nelson",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Murderous Maids,2000,78.0,94.0,Jean-Pierre Denis,"Dominique Labourier, Julie-Marie Parmentier, Isabelle Renauld, Sylvie Testud",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Looking for an Echo,2000,38.0,97.0,Martin Davidson,"Joe Grifasi, Tom Mason, Armand Assante, Diane Venora",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Enemies of Laughter,2000,47.0,90.0,Joey Travolta,"Judge Reinhold, Rosalind Chao, Peter Falk, David Paymer",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Boesman and Lena,2000,59.0,90.0,John Berry,"Angela Bassett, Danny Glover, Graham Weir, Willie Jonah",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ed Gein,2000,42.0,89.0,Chuck Parello,"Carrie Snodgress, Steve Railsback, Carol Mansell, Sally Champlin",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Amati Girls,2000,29.0,91.0,Anne De Salvo,"Mercedes Ruehl, Sean Young, Dinah Manoff, Cloris Leachman",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Left Behind: The Movie,2000,22.0,96.0,Vic Sarin,"Kirk Cameron, Janaya Stephens, Clarence Gilyard Jr., Brad Johnson",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Secret Society,2000,47.0,98.0,Imogen Kimmel,"Annette Badland, Charlotte Brittain, James Wooton, Lee Ross",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Sculptress,2000,14.0,101.0,Ian Merrick,"Katie Wright, Emmanuelle Vaugier, Jeff Fahey, Patrick Bauchau",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Book of Shadows: Blair Witch 2,2000,15.0,90.0,Joe Berlinger,"Stephen Barker Turner, Kurt Loder, Jeffrey Donovan, Erica Leerhsen",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Once in the Life,2000,52.0,107.0,Laurence Fishburne,"Laurence Fishburne, Gregory Hines, Michael Paul Chan, Eamonn Walker",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lost Souls,2000,16.0,97.0,Janusz Kaminski,"Philip Baker Hall, Ben Chaplin, Winona Ryder, Sarah Wynter",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
King of the Jungle,2000,45.0,87.0,Seth Zvi Rosenfeld,"John Leguizamo, Julie Carmen, Cliff Gorman, Rosie Perez",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Citizen Toxie: The Toxic Avenger IV,2000,41.0,109.0,Lloyd Kaufman,"David Mattey, Heidi Sjursen, Clyde Lewis, Paul Kyrmse",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bootmen,2000,45.0,95.0,Dein Perry,"Lisa Perry, Sam Worthington, Vaughan Sheffield, Christian Patterson",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Mysterious Object at Noon,2000,69.0,83.0,Apichatpong Weerasethakul,"Djuangjai Hirunsri, Kongkiat Khomsiri, Saisiri Xoomsai",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Great Dance: A Hunter's Story,2000,71.0,90.0,Craig Foster,"Xlhoase Xlhokhne, Karoha Langwane, !Nqate Xqamxebe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Prince of Central Park,2000,22.0,109.0,John Leekley,"Cathy Moriarty, Danny Aiello, Frankie Nasso, Kathleen Turner",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bamboozled,2000,54.0,135.0,Spike Lee,"Michael Rapaport, Damon Wayans, Savion Glover, Jada Pinkett Smith",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Specials,2000,38.0,82.0,Craig Mazin,"Rob Lowe, Jordan Ladd, Thomas Haden Church, Paget Brewster",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
How to Kill Your Neighbor's Dog,2000,40.0,107.0,Michael Kalesniko,"Lynn Redgrave, Robin Wright, Kenneth Branagh, Suzi Hofrichter",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Price of Air,2000,8.0,88.0,Josh Evans,"Michael Madsen, Badja Djola, Michelle Phillips, Dick Van Patten",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pandaemonium,2000,60.0,124.0,Julien Temple,"Samantha Morton, Linus Roache, John Hannah, Emily Woof",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
